label,transaction
restaurants /dining,ST. THOMAS MORE
restaurants /dining,Chai Bar By David Rio
restaurants /dining,Dim Sum Club
restaurants /dining,Tsunami Panhandle
restaurants /dining,The Posh Bagel
restaurants /dining,SUN FAT SEAFOOD
restaurants /dining,SAKANA BUNE RESTAURANT
restaurants /dining,Revolution Cafe
restaurants /dining,Kabab King
restaurants /dining,Whiz Burger
restaurants /dining,A La Turca
restaurants /dining,Hans Coffee Shop
restaurants /dining,The Supremo Pizza LLC
restaurants /dining,Cha-Ya Restaurant
restaurants /dining,IRVING SEAFOOD MARKET
restaurants /dining,Bar Agricole LLC
restaurants /dining,Toast Eatery
restaurants /dining,GM Market Inc.
restaurants /dining,Joe's coffee Shop
restaurants /dining,Proper Food
restaurants /dining,AT&T -  CARVERY Stand-Field level
restaurants /dining,Pizzetta 211
restaurants /dining,Krouzian-Zekarian-Vasbouragan Armenian School
restaurants /dining,New Luen Sing Fish Market
restaurants /dining,Taqueria Mana
restaurants /dining,Open Kitchen
restaurants /dining,Joe's coffee Shop
restaurants /dining,Dim Sum Club
restaurants /dining,Rangoon Ruby Burmese Cuisine
restaurants /dining,Bon Appetit @ Twitter
restaurants /dining,BIO
restaurants /dining,BAY VIEW BOAT CLUB
restaurants /dining,Patxi's Pizza
restaurants /dining,AT&T - (CART 17) DELI [145105]
restaurants /dining,KING OF THAI NOODLE HOUSE
restaurants /dining,San Francisco Farmers Market
restaurants /dining,SOCIALE
restaurants /dining,The Temporarim
restaurants /dining,Marla Bakery
restaurants /dining,Chili House Inc.
restaurants /dining,Irving Pizza
restaurants /dining,Aina
restaurants /dining,Juice Craze
restaurants /dining,La Quinta Restaurant
restaurants /dining,K's Kitchen
restaurants /dining,THE Art Bistro
restaurants /dining,La Boulange de San Francisco
restaurants /dining,Kippu Japanese Restaurant
restaurants /dining,WORKING GIRLS' CAFE #4
restaurants /dining,Manna
restaurants /dining,Crepes Sil Vous Plait
restaurants /dining,SQUAT & GOBBLE CAFE #4
restaurants /dining,AT&T PARK - Food Stand
restaurants /dining,IRVING SEAFOOD MARKET
restaurants /dining,Mazarine Coffee
restaurants /dining,Grant Place Restaurant
restaurants /dining,Yoppi Yogurt
restaurants /dining,Manzoni
restaurants /dining,Smile House Cafe
restaurants /dining,Bon Appetit
restaurants /dining,"690 Market Master Assoc., Inc."
restaurants /dining,AT&T - (CART 60) Murph's Pub [145147]
restaurants /dining,Sodexo at PG & E Energy Center
restaurants /dining,Barzotto
restaurants /dining,New Luen Sing Fish Market
restaurants /dining,Lucky Ocean Cafe
restaurants /dining,VILLAGE PIZZERIA
restaurants /dining,Kippu Japanese Restaurant
restaurants /dining,Xiao Loong
restaurants /dining,iNoodles
restaurants /dining,THANH LONG RESTAURANT
restaurants /dining,Pinecrest Diner
restaurants /dining,Las Palmas on SF
restaurants /dining,PRIMO PATIO CAFE
restaurants /dining,Shaws San Francisco
restaurants /dining,Blue Iguana
restaurants /dining,Celtic Coffee Company
restaurants /dining,THE Art Bistro
restaurants /dining,Gold Coast Grill & Catering
restaurants /dining,Mariscos Frescos Estilo Masatlan
restaurants /dining,Fisherman's Pizzeria Inc [#50]
restaurants /dining,AT&T PARK - Food Cart
restaurants /dining,AT&T - SAY HEY SAUSAGE room 2127 [145177]
restaurants /dining,"Tian Tian Market, Inc."
restaurants /dining,Sno-Crave Tea House
restaurants /dining,Uni's Deli
restaurants /dining,CHAVITA'S MEXICAN RESTAURANT
restaurants /dining,Sidewalk Juice
restaurants /dining,Casa Guadalupe #3
restaurants /dining,PLUTO'S
restaurants /dining,Le Marais Bakery
restaurants /dining,B On The Go LLC
restaurants /dining,"Yemen Kitchen, Inc."
restaurants /dining,Black Point Cafe
restaurants /dining,Peralta
restaurants /dining,Basa Seafood Express
restaurants /dining,LITTLE BAOBAB
restaurants /dining,Buttermilk Southern Kitchen
restaurants /dining,OTD
restaurants /dining,Samiramis Imports
restaurants /dining,Craw Station
restaurants /dining,GM Market Inc.
restaurants /dining,Fisherman's Pizzeria Inc [#50]
restaurants /dining,Yummy Sticks
restaurants /dining,Mission Rock Resort
restaurants /dining,Grandeho's Kamekyo II
restaurants /dining,Hog & Rocks
restaurants /dining,Tarantino's
restaurants /dining,Cypress Grill
restaurants /dining,The Halal Guys
restaurants /dining,Marla Bakery
restaurants /dining,Wild Pepper
restaurants /dining,Borderlands Cafe
restaurants /dining,S.F. Bay Concessionaires Commissary
restaurants /dining,LEAPING LEMUR CAFE
restaurants /dining,El Gallo Giro
restaurants /dining,100% Dessert Cafe
restaurants /dining,SUPER STAR RESTAURANT
restaurants /dining,Troy Greek Cuisine
restaurants /dining,Coffee Bar 1 LLC
restaurants /dining,Won Kok Restaurant
restaurants /dining,CAFE X + O
restaurants /dining,KING OF THAI NOODLE HOUSE
restaurants /dining,NORDSTROM CAFE BISTRO
restaurants /dining,El Toro
restaurants /dining,WON TON HOUSE
restaurants /dining,Whiz Burger
restaurants /dining,STARBUCKS COFFEE CO
restaurants /dining,PLUTO'S
restaurants /dining,PETES BARBEQUE
restaurants /dining,Sam's Diner
restaurants /dining,"Hyatt Regency - Main Kitchen, Employees Cafeteria"
restaurants /dining,Independence High School
restaurants /dining,Mission Bay Cafe
restaurants /dining,Las Palmas on SF
restaurants /dining,Sushi Zen
restaurants /dining,New Jumbo Seafood Restaurant
restaurants /dining,San Vicente Restaurant
restaurants /dining,Victor's Pizza
restaurants /dining,AT&T PARK - Gotham Kitchen
restaurants /dining,McGarden Bakery
restaurants /dining,Cafe Madeleine
restaurants /dining,Amphawa Thai Noodle House
restaurants /dining,Dar Bar Pakistani/Indian Cusine
restaurants /dining,Alice Chinese Bistro
restaurants /dining,Thailand Restaurant
restaurants /dining,TIO CHILOS GRILL
restaurants /dining,Cafe Venue
restaurants /dining,Macha Cafe
restaurants /dining,John Muir Elementary School
restaurants /dining,Bar Nua
restaurants /dining,AT&T - 2127 Portables - Peanuts
restaurants /dining,Swamp Restaurant
restaurants /dining,Mint
restaurants /dining,SUNSET SUPER
restaurants /dining,LA VICTORIA BAKERY
restaurants /dining,EMPEROR PALACE RESTAURANT
restaurants /dining,Man Sung Company
restaurants /dining,"SANDWICH PLACE, THE"
restaurants /dining,NKG Cafe
restaurants /dining,J C Market
restaurants /dining,Del Popolo LLC
restaurants /dining,Congregation Adath Israel
restaurants /dining,Cafe Madeleine
restaurants /dining,Sweetheart Cafe
restaurants /dining,Asian Box
restaurants /dining,Dim Sum Club
restaurants /dining,Woerner's Liquor
restaurants /dining,Peralta
restaurants /dining,ROUND TABLE PIZZA
restaurants /dining,Proper Food
restaurants /dining,Chili House Inc.
restaurants /dining,Kwik & Convenient
restaurants /dining,Cypress Grill
restaurants /dining,Project Juice
restaurants /dining,Celtic Coffee Company
restaurants /dining,Bloomingdales
restaurants /dining,Ocean Ale House
restaurants /dining,AT&T - DOGGIE DINNER-Room 5318/v [145156]
restaurants /dining,Bai Som Thai Kitchen
restaurants /dining,SF Food Market
restaurants /dining,tacos san buena
restaurants /dining,Dum
restaurants /dining,L'acajou Bakery and Cafe
restaurants /dining,AT&T - (CART 59) Carvery cart-Club level [145146]
restaurants /dining,Happy Donuts
restaurants /dining,Bruno's
restaurants /dining,Xiao Loong
restaurants /dining,Rhea's Deli & Market
restaurants /dining,VICTOR'S
restaurants /dining,Philz Coffee
restaurants /dining,SERRANO'S PIZZA II
restaurants /dining,Plaj Restaurant & Bar
restaurants /dining,LUCCA RAVIOLI CO
restaurants /dining,AT&T - CART 41 NACHOS-COMPADRES
restaurants /dining,After Osha
restaurants /dining,New Cheung Hing Restaurant LLC.
restaurants /dining,Le Macaron French Pastries
restaurants /dining,STOP N SHOP
restaurants /dining,AT&T - GILROY GARLIC FRIES Room 2118 [145175]
restaurants /dining,VILLAGE PIZZERIA
restaurants /dining,Joyful Kitchen
restaurants /dining,Hops & Hominy
restaurants /dining,Ninki Sushi Bar & Restaurant
restaurants /dining,Krouzian-Zekarian-Vasbouragan Armenian School
restaurants /dining,AT&T PARK - Snack Stand
restaurants /dining,Sweet Hut
restaurants /dining,Um Ma Son
restaurants /dining,Limon Restaurant
restaurants /dining,Dabba
restaurants /dining,Ninki Sushi Bar & Restaurant
restaurants /dining,Senor Sisig
restaurants /dining,TONY BALONEY'S
restaurants /dining,TONY BALONEY'S
restaurants /dining,Darwin Cafe
restaurants /dining,SQUAT & GOBBLE CAFE #4
restaurants /dining,AT&T PARK - Draft Beer Cart
restaurants /dining,Lori's Diner
restaurants /dining,THANH LONG RESTAURANT
restaurants /dining,Taqueria Mana
restaurants /dining,Wonglee LLC
restaurants /dining,TIA MARGARITA INC
restaurants /dining,Guang Dong Barbecue Tea House
restaurants /dining,Edible Arrangements
restaurants /dining,AT&T - VENDING COMMISSARY Rm5326 [145160]
restaurants /dining,Straw
restaurants /dining,The Pub At S.F.S.U.
restaurants /dining,Cafe Bakery
restaurants /dining,Nizario's Pizza
restaurants /dining,Salem Grocery
restaurants /dining,Regent Thai Restaurant
restaurants /dining,Chai Bar By David Rio
restaurants /dining,Panda Express
restaurants /dining,Cafe Madeleine
restaurants /dining,Samovar Tea Mission LLC
restaurants /dining,The Barbary Coast
restaurants /dining,Seismic Coffee
restaurants /dining,Wing Lee Bakery
restaurants /dining,Union Square Sports Bar
restaurants /dining,Kabab King
restaurants /dining,"AAA Vegi, Inc"
restaurants /dining,MV Pisces
restaurants /dining,MONG THU COFFEE SHOP
restaurants /dining,Roti Indian Bistro
restaurants /dining,Saigon Sandwiches
restaurants /dining,Boxed Foods Company
restaurants /dining,SQUAT & GOBBLE CAFE #4
restaurants /dining,Le Petit Laurent
restaurants /dining,The Grind Cafe
restaurants /dining,L'acajou Bakery and Cafe
restaurants /dining,Cafe Bellini
restaurants /dining,Noeteca
restaurants /dining,Union Square Sports Bar
restaurants /dining,Hoffmann's Grill & Rotisserie
restaurants /dining,2227 Irving Seafood Market Inc
restaurants /dining,MARINA MIDDLE SCHOOL
restaurants /dining,Um Ma Son
restaurants /dining,McDonald's
restaurants /dining,ST CHARLES SCHOOL
restaurants /dining,Fisherman's Pizzeria Inc [#50]
health,John Hopkins Hospital
health,Maryland General Hospital
health,Bon Secours Hospital
health,Sinai Hospital
health,Harbor Hospital Center
health,St. Agnes Hospital
health,Union Memorial Hospital
health,Good Samaritan Hospital
health,John Hopkins Bayview Medical Center
health,Mercy Medical Cen.
health,University of Maryland Medical Center
health,VA Medical Center
health,Kernan Hospital
health,MOUNT WASHINGTON PEDIATRIC HOSPITAL
health,UNIVERSITY SPECIALTY HOSPITAL
health,Metropolitan Dental 
health,Fulton Eyes
health,MetroTech Medical and Dental Plaza
health,"Sight ""N"" Style Optical"
health,Kaiser Optometry 
health,Sight for Sore Eyes
health,Lens Crafters
health,SF Dental Arts
health,UCSF Dental Center
health,"Dr. Charles Mcneil, DDS"
health,Sunset Dentisty
health,All Smiles Dental
health,University Eye Center
health,Tang Center
health,Advocate Christ Medical Center
health,Palos Primary Care Center
health,Oak Forest Hospital
health,Gottlieb Memorial Hospital
health,Glenbrook Hospital
health,Cermak Hospital
health,Hartgrove Hospital
health,Sacred Heart Hospital
health,Saint Mary Of Nazareth Hospital
health,Saint Elizabeth's Hospital
health,Advocate Illinois Masonic Medical Center
health,Kindred Chicago Central Hospital
health,Shriners Hospitals for Children
health,Holy Cross Hospital
health,La Rabida Children's Hospital
health,Adventist La Grange Memorial Hospital
health,Rush Medical Loyola Specialty Hospital
health,Mercy Medical Center
health,University of Illinois at Chicago Hospital
health,Mercy Hospital and Medical Center
health,Saint James Hospital
health,Core Center Ruth M. Rothstein
health,Jesse Brown Veterans Medical Center
health,University of Illinois at Chicago College of Medicine - School of Public Health West
health,John H Stroger Junior Hospital Cook County
health,Mount Sinai Hospital
health,Saint Anthony Hospital
health,Advocate Bethany Hospital
health,PCC Austin Family Health Center
health,Westown Neighborhood Health Center
health,Norwegian American Hospital Incorporated
health,Loretto Hospital
health,Chicago Kindred Hospital Northlake
health,Englewood Health Center
health,Saint Bernard Hospital
health,Englewood Health Center
health,Jackson Park Hospital and Medical Center
health,South Shore Hospital
health,Roseland Community Hospital
health,Saint Francis Hospital Metro South Medical Center
health,University of Chicago Medical Center
health,Provident Hospital of Cook County
health,Near South Health Center
health,Rush University Medical Center
health,Pilsen Community Health Center
health,Little Company of Mary Hospital and Health Care Center
health,Edward Hines Junior Veterans Affairs Hospital
health,Loyola Medical Center
health,River Edge Hospital
health,Rush Oak Park Hospital
health,Thorek Hospital and Medical Center
health,Bethany Hospital
health,Swedish Covenant Hospital
health,West Suburban Hospital
health,Westlake Community Hospital
health,Alexian Brothers Medical Center
health,Skokie Hospital
health,Saint Francis Hospital Of Evanston
health,Evanston Hospital
health,Lutheran General Hospital
health,Holy Family Medical Center
health,Northwest Community Hospital
health,Saint Alexius Medical Center
health,Northwestern University Rehabilitation Institute of Chicago
health,Northwestern Memorial Hospital
health,Ann & Robert H. Lurie Children's Memorial Hospital
health,Saint Joseph Hospital
health,Childrens Memorial Hospital
health,Our Lady of Resurrection Medical Center
health,Saint James Hospital and Health Center
health,Kindred-Lakeshore Hospital
health,Trinity Hospital
health,Louis A Weiss Memorial Hospital
health,Resurrection Medical Center
health,Advocate South Suburban Hospital
health,Ingalls Memorial Hospital
health,Palos Community Hospital
health,Advocate Good Shepherd Hospital
health,Advocate Sherman Hospital
health,Presence Saint Joseph Hospital
health,Elmhurst Memorial Hospital
health,Advocate Good Samaritan Hospital
health,Adventist Hinsdale Hospital
health,Adventist Bolingbrook Hospital
health,Silver Cross Hospital
health,Franciscan St Margaret Health
health,Franciscan Healthcare
health,Community Hospital
health,St Catherine Hospital
health,Franciscan St Margaret Health
health,Adventist GlenOaks Hospital
health,NorthShore University HealthSystem Highland Park Hospital
health,MacNeal Hospital
health,Kaiser Permanente
health,Sutter Health
health,Alta Bates Summit Medical Center
health,Mission Organics Center
health,San Francisco Med Cannabis Clinic
health,Green Cross
health,Valencia Street Caregivers
health,Hemp Center (aka Patient Place)
health,The Apothecarium
health,Dance With Life Chiropractic
health,Custom Chiropractic
health,Community Acupuncture
health,Tiny Needles
health,Moss Acupuncture
health,Johnson's_Acupuncture
health,Miracle Physical Therapy
health,Active Care Physical Therapy
grocery,SAVE-A-LOT
grocery,SAVE A LOT OF FELLS  POINT
grocery,"SAFEWAY, INC."
grocery,"SANTONI'S, INC."
grocery,SHOPPERS FOOD & PHARMACY # 7567
grocery,SAVE-ON-FOOD SUPERMARKET
grocery,GIANT FOOD STORE # 317
grocery,"STOP, SHOP & SAVE"
grocery,SAM'S CLUB # 4771
grocery,"ALDI,  INC."
grocery,SAFEWAY   (STORE #1481)
grocery,GIANT FOOD STORE #124
grocery,SUPERFRESH
grocery,GIANT FOODS #303
grocery,WHOLE FOODS MARKET
grocery,STOP SHOP SAVE FOOD MARKET
grocery,MARS SUPER MARKETS INC.
grocery,BAINES STOP SHOP & SAVE #04
grocery,"SAFEWAY STORES, INC. #1153"
grocery,GIANT FOOD STORE #145
grocery,BI-RITE
grocery,EDDIE'S SUPERMARKET
grocery,SUPER FRESH FOOD MARKETS #813
grocery,FOOD KING SUPERMARKET
grocery,"SAFEWAY, INC. # 1513"
grocery,EDDIE'S SUPER MARKET
grocery,FOOD KING
grocery,GIANT FOOD # 397
grocery,HIGHLANDTOWN  GROCERY  &  DELI
grocery,SHOPPERS
grocery,MOLLIE STONES
grocery,RAINBOW GROCERY
grocery,BEVMO!
grocery,200 LIQUORS
grocery,4343 PETES FRESH MARKET
grocery,PETE'S FRESH MARKET
grocery,5659 W. DIVERSEY
grocery,"7400 S HALSTED FOOD AND LIQUORS, INC."
grocery,79 FOOD BASKET
grocery,A & B FOOD MARKET INC
grocery,A & G LIQUORS
grocery,A & R FOOD MART
grocery,AARAY GROCERY
grocery,ADA FOODS
grocery,ADAMS FOOD MART
grocery,AL BAYAN GROCERY INC.
grocery,ALDI
grocery,ALDI FOODS 
grocery,ALDI FOODS -STORE
grocery,ALDI INC
grocery,ALDI INC STORE 
grocery,ALDI'S
grocery,ALDI'S FOODS BELMONT
grocery,ALL STAR FOOD & LIQUOR
grocery,ALLA'S FOOD
grocery,ALMUFLIHI FOOD & LIQUOR
grocery,AM-PM FOOD MART & CELLULAR
grocery,ANAR INC
grocery,ANDYS FRUIT RANCH
grocery,ARISTA FOODS
grocery,ARMITAGE PRODUCE INC
grocery,AROUND THE CLOCK
grocery,ASHLAND FOOD AND LIQUORS
grocery,ATHENS GROCERY
grocery,AVENUE FOOD MAR INC
grocery,AWAMI BAZAAR & ZABIHA MEAT
grocery,B & H FOOD & GROCERY
grocery,Baltimore Food & Liquor
grocery,BARI
grocery,BERBATE FRUIT MARKET
grocery,BIG APPLE FINER FOODS INC
grocery,BOB'S LIQUORS & GROCERIES
grocery,BOCKWINKELS
grocery,BOULEVARD FOOD & LIQUOR LLC
grocery,BROADWAY SUPERMARKET
grocery,BUDGET FINER FOODS
grocery,BURNHAM PLAZA MART
grocery,BUSY BEE SUPERMARKET
grocery,BUY -N- SAVE
grocery,CAESAR'S FOODS INC
grocery,"CALABRIA IMPORTS, INC."
grocery,"CALMA OPTIMAL DELI, INC."
grocery,CARNICERIA DEL RIO
grocery,CARNICERIA EL PORVENIR
grocery,CARNICERIA GUANAJUATO
grocery,CARNICERIA GUANAJUATO #3
grocery,CARNICERIA GUANJUATO #3
grocery,CARNICERIA JIMENEZ #2
grocery,CARNICERIA JIMENEZ INC
grocery,CARNICERIA LA AZTECA
grocery,CARNICERIA LA GLORIA
grocery,"CARNICERIA LA GLORIA NO. 2, INC."
grocery,"CARNICERIA LA HACIENDA, INC."
grocery,"CARNICERIA LA MEJOR PRODUCE, INC."
grocery,CARNICERIA LA VILLA #2
grocery,CARNICERIA RICARDO
grocery,CARNICERIA&FRUTERIA EL MITOTE
grocery,CENTRAL PARK FOODS INC
grocery,CENTRO MARKET
grocery,CERMAK PRODUCE
grocery,CHARLIES  SUPERMARKET INC.
grocery,CHATHAM FOOD MARKET
grocery,CHICAGO FOOD CORP
grocery,CHICAGO GROCERS
grocery,Chicago Health - Maple Street
grocery,CHICAGO PRODUCE
grocery,CICERO DELI INC.
grocery,CITY GROCERY
grocery,CLARENDON FOOD MART INC
grocery,CLYBOURN MARKET
grocery,COMMERCIAL GROCERY
grocery,CORCORANS PANTRY INC
grocery,COTTAGE GROVE FOOD MART
grocery,COUNTY FAIR FOODS
grocery,CRESPO'S FOOD MART
grocery,CUENCA'S BAKERY & GROCERIES
grocery,CUPBOARD FOOD & LIQUOR
grocery,D & A FOOD & LIQUOR
grocery,DANNY'S FRESH MARKET
grocery,DEVON MARKET
grocery,DIA FOOD & LIQUOR
grocery,DILILAH GROCERY
grocery,DISCOUNT MEAT COMPANY
grocery,DISCOUNT PANTRY CORPORATION
grocery,DOLLAR DEALS & UP
grocery,DOMINICK'S
grocery,DOMINICK'S FINER FOODS - STORE # 2775
grocery,"DOMINICK'S Finer Foods, Inc. #1695"
grocery,E.M. GROCERIES
grocery,EDDIE & SON FOOD &LIQ.
grocery,EDDIE'S FOOD MART
grocery,"EDDIE'S SUNSHINE FOOD & LIQUOR,  INC."
grocery,EDDY'S FOOD MART
grocery,EDGEWATER PRODUCE
grocery,EL  PASEO  BORICUA
grocery,EL BARRIO GROCERY
grocery,EL MILAGRO
grocery,EL YUNQUE FOOD & LIQUOR
grocery,EMILIO'S PRODUCE
grocery,EUROPA GALLERIA INC
grocery,EXTRA VALUE FOOD & LIQUOR
grocery,"MY RANCH, INC."
grocery,FAIRPLAY FINER FOOD
grocery,FAIRPLAY FINER FOODS INC
grocery,FAIRPLAY FOODS INC
grocery,FAIRWAY FOOD
grocery,FAMILY PRIDE
grocery,FARM SUPER MARKET
grocery,FIESTA SUPERMARCADO
grocery,FIRST CHOICE MARKET
grocery,FIVE STAR CERTIFIED INC
grocery,FOOD 4 LESS
grocery,Food 4 Less Midwest
grocery,FOOD 4 LESS MIDWEST #789
grocery,FOOD BASKET
grocery,FOODSMART
grocery,FRESH BUY FOODS INC
grocery,FRESH FARMS INTERNATIONAL
grocery,FRESH MARKET PLACE
grocery,FRUTERIA EL MERCADO
grocery,FURTERIA EL SERRANITO
grocery,GAYTAN GROCERY STORE
grocery,GEMELOS FOOD/ CHECK CASHING SERVICES
grocery,GENE'S SAUSAGE SHOP & DELI INC
grocery,GENES SAUSAGE SHOP AT DELI MEYER
grocery,GILMART'S  FOOD & LIQUOR
grocery,GOLDMORE FOOD
grocery,GRAND FOOD MARKET
grocery,"GRAND PALACE SUPERMARKET, INC"
grocery,"H & A FOOD MARKET, INC."
grocery,H & Z GROCERY STORE
grocery,HALAL MEAT & GROCERY
grocery,HAPPY FOODS
grocery,HARBOR MARKET
grocery,HAREER FOOD & LIQUOR
grocery,HARPER FOODS
grocery,HARVESTIME FOODS
grocery,Hegewisch Fruit Market Inc.
grocery,HILLTOP LIQUORS MART
grocery,HOA NOM CO
grocery,HOLLYWOOD TOWER MKT
grocery,HONG KONG MARKET
grocery,"HYDE PARK PRODUCE, LTD"
grocery,IMPERIAL TOWER MARKET
grocery,INTERNATIONAL FOODS NW INC
grocery,INTERNATIONAL SUPERMARKET INC
grocery,J & A ORIENTAL FOOD MART
grocery,J & J EUROPEAN DELI
grocery,J AND P FINER FOODS
grocery,J K & S FOOD & LIQUOR
grocery,J R GROCERY STORE
grocery,JAMAICA FOOD & LIQUOR INC
grocery,JARDAN FOOD & LIQUOR
grocery,JERUSALEM LIQUORS
grocery,JEWEL FOOD  STORE # 3345
grocery,JEWEL FOOD STORE
grocery,JEWEL-OSCO #3632
grocery,JOE'S FOOD & LIQUOR
grocery,JOE'S FOOD AND LIQUOR DEPOT
grocery,JOLANTA'S INTERNATIONAL DELI
grocery,JOSEPH FOOD MART
grocery,K & K FOOD & LIQUOR
grocery,KAMDAR PLAZA INC
grocery,"Kan-Zaman Mart, Inc."
grocery,KAPS FOODS
grocery,KEY FOOD LIQUOR
grocery,KHALIL FOOD & LIQUOR
grocery,KING FOOD & LIQUOR
grocery,KOL TUV KOSHER FOODS INC
grocery,KORDIAN'S MARKET
grocery,"KRAKUS DELI,  INC"
grocery,LA CASA DEL PUEBLO INC
grocery,LA CIENEGA SUPER FOOD INC
grocery,LA FERIA GROCERY
grocery,LA GUERRERENSE
grocery,LA INTERNATIONAL
grocery,LA JALISCIENCE
grocery,"LA LOMA ""CARNICERIA Y TAQUERIA"""
grocery,LA MERCED INC
grocery,"LA NUEVA IMAGEN GROCERY, INC."
grocery,LA PERLA TAPATIA BAKERY
grocery,LA PLAMA
grocery,LA PROVIDENCIA FOOD MART
grocery,"LA UNICA FOOD MART, INC."
grocery,LAKE VIEW FOODS INC
grocery,L'APPETITO
grocery,LARAMIE BAKERY & DELI
grocery,"LATIN GROCERY & LIQUOR, INC"
grocery,LAWNDALE FOOD MARKET
grocery,Laxi Liquor
grocery,LEMEN SUN CORP.
grocery,LINDO MICHOACAN
grocery,LOGAN CERTIFIED FOODS CORP
grocery,LORETO GROCERY
grocery,LOS CUATRO HERMANOS GROCERY
grocery,LOS POTRILLOS
grocery,LOS SAUCES GROCERY
grocery,LUCIANO'S GROCERY-18TH ST
grocery,LUX 2 FOOD & LIQUOR
grocery,M & D VARIETY STORE
grocery,M & J LIQUOR & GROCERY
grocery,MACIAS PRODUCE INC.
grocery,MAKOLA AFRICAN SUPERMARKET #2
grocery,MANDY'S LIQUOR
grocery,MARIO 'S BUTCHER SHOP FD CNTR
grocery,MARKET IN THE PARK
grocery,MA'S & PA'S GROCERY SNACK SHOP
grocery,MAYFAIR MARKET PLACE
grocery,MAYFLOWER FOOD
grocery,MEHRAB ZABIHA MEAT & TOBACCO
grocery,MELISSA'S FOOD & LIQUORS INC
grocery,MI MEXICO GROCERY
grocery,MIARA'S CONT'L PASTRY DELI INC
grocery,MICELI'S DELI & FOOD MART
grocery,MICHAELS FRESH MARKET
grocery,MID TOWN FOODS
grocery,MINI MERCADO LA BETANIA
grocery,MLB FOOD
grocery,MOO & OINK INC
grocery,"MORELIA SUPERMARKET #2, INC."
grocery,"MORELIA SUPERMARKET, INC."
grocery,MORGAN FOOD CORP LLC
grocery,MOROLEON FOODS #2 INC.
grocery,MORSE FOOD AND MEAT MARKET
grocery,MOUNSEF INTERNATIONAL
grocery,MR G'S FOOD & LIQUOR
grocery,MUNCHIES ON LARRABEE
grocery,Municipal Foods
grocery,NANCE FOOD MART
grocery,NANCY FOODS INC
grocery,NATIONAL FRUIT STOP
grocery,Natural Country Deli
grocery,NAYAB MART
grocery,NEIL'S FOOD
grocery,NEW LA ESTRELLA FOODS INC.
grocery,NEW POP-IN
grocery,NICKEL LIQUOR & MINI MART INC
grocery,NOOR MEAT
grocery,NORTHWEST FOOD & LIQUOR
grocery,"OGIES FOOD, INC"
grocery,OHIO FOOD MART
grocery,OLD WORLD MARKET
grocery,OLIVE MOUNT MART
grocery,ONE STOP
grocery,ONE STOP FOOD & LIQUOR STORE
grocery,ORIENTAL ASIA MARKET INC.
grocery,ORLEANS MARKET
grocery,OSAMA FOOD MART
grocery,OUTLET KINGDOM
grocery,P & I FOOD & LIQUOR INC.
grocery,PAR BIRDIE FOODS
grocery,"PARK FOODS OF 71ST STREET,INC."
grocery,"PARK PACKING OF CHICAGO, INC."
grocery,PARKSHORE MARKET LTD
grocery,PATEL BROS
grocery,PAULINA MARKET
grocery,PAULINA SUPER MARKET INC
grocery,PEORIA PACKING LTD
grocery,PERSONAL LIQUORS INC
grocery,PETERSON FOOD MART
grocery,PETE'S FRESH MARKET
grocery,PETE'S FRESH SUPERMARKET
grocery,PETE'S MARKET
grocery,PETE'S MEAT & GROCERY #2
grocery,PETE'S PRODUCE
grocery,POLONIA FOOD MART
grocery,POTASH BROS INC
grocery,POTASH BROS. SUPERMARKET
grocery,PRESTIGE LIQUORS
grocery,PUERTO RICO FOOD & LIQUORS
grocery,QUALITY FOOD ON 71 ST INC
grocery,QUICK STOP FOOD MART
grocery,QUINTESSENCE
grocery,"R & S DISCOUNT FOOD, WINE, & LIQUOR"
grocery,RAINBOW FINER FOOD & LIQUOR
grocery,RAINBOW GROCERY
grocery,"RICH'S DELI & LIQUOR, INC"
grocery,RICHWELL MARKET
grocery,RIGO'S GROCERY
grocery,"RIO GRANDE FRUIT MARKET, INC."
grocery,RITE PRICE FOOD
grocery,RIVERSIDE DELI
grocery,RIVIERA FOODS
grocery,RJ Liquors
grocery,RODRIGUEZ FRUITS & VEGETABLE
grocery,ROMAN BROS 1 INC
grocery,ROSE-RIDGE FOODS
grocery,ROYLA BLUE FOODS
grocery,"S & K FOOD & LIQUOR, INC."
grocery,S & T PROVISION CO INC
grocery,S L PANTRY & GRILL
grocery,S. S. FOOD & LIQUOR
grocery,SAFAH FOOD & LIQUOR INC
grocery,SAHAR INTERNATIONAL SUPERMARKET
grocery,SAM FOOD AND LIQUOR
grocery,SANABEL GROCERY & BAKERY
grocery,SAVE-A-LOT
grocery,SAVEWAY FOOD
grocery,SERRELLI'S FOODS
grocery,SEVEN ELEVEN
grocery,"SEVEN NINE ELEVEN FOOD MART, INC."
grocery,SHOP & SAVE MARKET
grocery,SHOP WISE FOOD
grocery,SOLID GOLD
grocery,SOUTH SHORE FOOD MARKET INC.
grocery,STANLEY'S
grocery,STEVE FOOD & LIQUOR
grocery,STOP & GO FOOD MART
grocery,STRACK & VAN TIL
grocery,SUN LIQUORS
grocery,SUNRISE FOOD AND LIQUORS
grocery,"SUPER DOLLAR AND UP 4, INC."
grocery,SUPER DOLLAR DISCOUNT
grocery,"SUPER FOOD & LIQUORS, INC."
grocery,SUPER FURNITURE & FOOD MART
grocery,SUPER JIM'S
grocery,SUPER MAS MARKET
grocery,SUPER MERCADO EL GUERRO
grocery,SUPER MERCADO LA CHIQUITA
